node,rank,num_genera,total_priority_score,avg_priority_score,total_otu,path,top_genera,all_genera
Cymatolegaceae,family,1,5.11,5.11,26,Cyanobacteriota > Cyanophyceae > Nodosilineales,Dactylococcopsis(5.1),Dactylococcopsis
Caldicellulosiruptoraceae,family,1,5.09,5.09,76,Bacillota > Bacillota incertae sedis > Caldicellulosiruptorales,Caldicellulosiruptor(5.1),Caldicellulosiruptor
Geothermobacteraceae,family,1,5.08,5.08,32,Thermodesulfobacteriota > Desulfuromonadia > Desulfuromonadales,Geothermobacter(5.1),Geothermobacter
Caldilineaceae,family,1,5.08,5.08,32,Chloroflexota > Caldilineae > Caldilineales,Litorilinea(5.1),Litorilinea
Hydrogenophilaceae,family,2,5.06,2.53,22,Pseudomonadota > Hydrogenophilia > Hydrogenophilales,"Hydrogenophilus(2.7), Tepidiphilus(2.3)",Hydrogenophilus;Tepidiphilus
Caldisericaceae,family,1,5.05,5.05,42,Caldisericota > Caldisericia > Caldisericales,Caldisericum(5.0),Caldisericum
Gracilibacteraceae,family,1,5.05,5.05,42,Bacillota > Clostridia > Eubacteriales,Gracilibacter(5.0),Gracilibacter
Jatrophihabitantaceae,family,1,5.04,5.04,63,Actinomycetota > Actinomycetes > Jatrophihabitantales,Jatrophihabitans(5.0),Jatrophihabitans
Microscillaceae,family,2,5.02,2.51,14,Bacteroidota > Cytophagia > Cytophagales,"Microscilla(3.3), Eisenibacter(1.7)",Microscilla;Eisenibacter
Ancalomicrobiaceae,family,1,5.0,5.0,1,Pseudomonadota > Alphaproteobacteria > Hyphomicrobiales,Ancalomicrobium(5.0),Ancalomicrobium
Streptomycetaceae,family,1,5.0,5.0,1,Actinomycetota > Actinomycetes > Kitasatosporales,Parastreptomyces(5.0),Parastreptomyces
Glycomycetaceae,family,1,5.0,5.0,1,Actinomycetota > Actinomycetes > Glycomycetales,Salilacibacter(5.0),Salilacibacter
Dapisostemonaceae,family,1,5.0,5.0,1,Cyanobacteriota > Cyanophyceae > Nostocales,Dapisostemon(5.0),Dapisostemon
Godleyaceae,family,1,5.0,5.0,1,Cyanobacteriota > Cyanophyceae > Nostocales,Toxopsis(5.0),Toxopsis
Cyanothrichaceae,family,1,5.0,5.0,1,Cyanophyceae > Oscillatoriophycideae > Chroococcales,Limnococcus(5.0),Limnococcus
Xenococcaceae,family,1,5.0,5.0,1,Cyanobacteriota > Cyanophyceae > Pleurocapsales,Foliisarcina(5.0),Foliisarcina
Romeriaceae,family,1,5.0,5.0,1,Cyanobacteriota > Cyanophyceae > Nodosilineales,Romeria(5.0),Romeria
Marinifilaceae,family,1,4.97,4.97,68,Bacteroidota > Bacteroidia > Marinilabiliales,Marinifilum(5.0),Marinifilum
Nitrobacteraceae,family,1,4.95,4.95,64,Pseudomonadota > Alphaproteobacteria > Hyphomicrobiales,Rhodoplanes(5.0),Rhodoplanes
Defluviitaleaceae,family,1,4.95,4.95,30,Bacillota > Clostridia > Lachnospirales,Defluviitalea(5.0),Defluviitalea
Vampirovibrionales,order,1,4.89,4.89,29,Cyanobacteriota/Melainabacteria group > Candidatus Melainabacteria > Vampirovibriophyceae,Vampirovibrio(4.9),Vampirovibrio
Silvanigrellaceae,family,1,4.88,4.88,34,Bdellovibrionota > Oligoflexia > Silvanigrellales,Silvanigrella(4.9),Silvanigrella
Longimicrobiaceae,family,1,4.87,4.87,23,Gemmatimonadota > Longimicrobiia > Longimicrobiales,Longimicrobium(4.9),Longimicrobium
Saccharospirillaceae,family,2,4.87,2.44,22,Pseudomonadota > Gammaproteobacteria > Oceanospirillales,"Reinekea(3.1), Gynuella(1.7)",Reinekea;Gynuella
